age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
39,admin.,single,high.school,no,no,no,cellular,may,thu,387,10,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
23,technician,single,high.school,no,yes,no,cellular,may,thu,240,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
29,admin.,divorced,university.degree,no,no,no,telephone,may,thu,90,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
46,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,154,2,12,1,success,-1.8,92.893,-46.2,1.266,5099.1,
43,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,305,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
31,technician,married,university.degree,no,yes,yes,cellular,may,thu,172,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
27,self-employed,single,university.degree,no,no,no,cellular,may,thu,367,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
29,technician,single,high.school,no,no,no,cellular,may,thu,62,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
34,blue-collar,married,high.school,no,no,no,cellular,may,thu,144,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
36,unemployed,married,basic.9y,unknown,yes,yes,cellular,may,thu,114,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
20,blue-collar,single,high.school,no,yes,no,cellular,may,thu,908,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
24,services,married,high.school,no,no,no,cellular,may,thu,166,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
23,admin.,single,high.school,no,no,no,cellular,may,thu,67,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
30,services,married,high.school,no,no,no,cellular,may,thu,192,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
35,services,single,high.school,no,no,yes,telephone,may,thu,225,7,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
38,blue-collar,married,basic.4y,unknown,no,no,cellular,may,thu,197,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
28,admin.,single,university.degree,no,no,no,cellular,may,fri,165,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
28,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,14,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
31,admin.,single,high.school,no,yes,no,telephone,may,fri,289,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
35,technician,married,professional.course,no,yes,no,cellular,may,fri,14,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
28,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,354,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
41,management,married,university.degree,no,no,no,cellular,may,fri,172,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
39,entrepreneur,single,university.degree,no,no,no,cellular,may,fri,124,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
51,technician,married,basic.9y,no,yes,no,cellular,may,fri,45,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
39,entrepreneur,single,university.degree,no,yes,yes,cellular,may,fri,233,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
28,admin.,married,high.school,no,no,no,cellular,may,fri,35,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
33,services,married,high.school,no,yes,no,cellular,may,fri,227,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
39,technician,single,high.school,no,yes,no,cellular,may,fri,642,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
30,management,married,university.degree,no,no,no,cellular,may,fri,67,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
22,technician,single,university.degree,no,no,no,cellular,may,fri,382,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
36,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,239,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
24,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,54,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
30,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,169,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
56,management,married,university.degree,unknown,yes,yes,cellular,may,fri,302,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
41,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,302,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
34,services,married,high.school,no,yes,no,cellular,may,fri,49,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
55,services,married,high.school,no,no,no,cellular,may,fri,95,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
45,services,married,high.school,unknown,yes,no,cellular,may,fri,250,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
24,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,7,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
51,technician,married,professional.course,no,yes,no,cellular,may,fri,153,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
56,services,married,high.school,unknown,no,no,cellular,may,fri,217,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
25,technician,single,basic.9y,no,yes,no,cellular,may,fri,14,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
30,technician,single,professional.course,no,yes,no,cellular,may,fri,26,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
53,services,married,basic.6y,no,yes,no,cellular,may,fri,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
33,blue-collar,single,basic.4y,no,yes,no,telephone,may,fri,23,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
26,technician,married,professional.course,no,yes,no,cellular,may,fri,11,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
35,management,single,university.degree,no,yes,no,cellular,may,fri,233,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
44,self-employed,married,university.degree,no,yes,no,cellular,may,fri,151,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
55,management,married,basic.6y,unknown,no,yes,cellular,may,fri,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
26,self-employed,single,university.degree,no,no,no,cellular,may,fri,99,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
55,housemaid,married,high.school,unknown,yes,no,cellular,may,fri,14,8,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1,
53,admin.,divorced,basic.9y,no,no,yes,cellular,may,fri,164,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
23,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,523,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
31,blue-collar,single,high.school,no,no,no,cellular,may,fri,325,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
26,technician,single,university.degree,no,yes,yes,cellular,may,fri,173,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
53,services,married,university.degree,no,no,yes,cellular,may,fri,74,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
53,services,married,university.degree,no,no,no,telephone,may,fri,45,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
41,entrepreneur,divorced,unknown,no,no,no,cellular,may,fri,536,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
30,technician,married,basic.9y,no,yes,no,cellular,may,fri,41,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
24,services,single,high.school,no,no,no,cellular,may,fri,576,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
54,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,87,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
32,technician,single,university.degree,no,yes,yes,cellular,may,fri,693,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
32,admin.,single,university.degree,no,yes,no,cellular,may,fri,98,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
32,admin.,single,high.school,no,no,no,cellular,may,fri,144,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
54,retired,divorced,university.degree,no,yes,no,cellular,may,fri,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
48,services,married,basic.9y,unknown,no,no,cellular,may,fri,18,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
29,technician,single,university.degree,no,yes,yes,cellular,may,fri,437,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
45,retired,married,basic.6y,unknown,no,yes,cellular,may,fri,102,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
39,blue-collar,divorced,high.school,unknown,no,yes,cellular,may,fri,172,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
45,self-employed,divorced,university.degree,no,no,yes,cellular,may,fri,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
47,services,divorced,high.school,no,yes,no,cellular,may,fri,47,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
37,services,married,high.school,no,no,no,cellular,may,fri,228,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
35,blue-collar,married,basic.6y,no,yes,no,cellular,may,fri,832,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
31,unemployed,married,basic.9y,no,yes,no,cellular,may,fri,201,3,10,1,success,-1.8,92.893,-46.2,1.25,5099.1,
37,services,married,basic.6y,unknown,yes,no,cellular,may,fri,679,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
51,blue-collar,married,basic.9y,unknown,no,no,cellular,may,fri,830,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
27,technician,divorced,unknown,unknown,no,no,cellular,may,fri,184,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
30,management,married,university.degree,no,no,no,cellular,may,fri,173,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
42,admin.,married,basic.9y,unknown,yes,no,cellular,may,fri,98,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
32,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,160,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
29,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,13,9,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
44,blue-collar,married,high.school,no,yes,no,cellular,may,fri,223,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
59,technician,married,unknown,unknown,no,no,cellular,may,fri,739,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
45,entrepreneur,divorced,university.degree,no,unknown,unknown,cellular,may,fri,61,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
28,self-employed,married,basic.9y,no,yes,no,cellular,may,fri,1111,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
29,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,239,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
31,admin.,single,basic.9y,no,no,no,cellular,may,fri,406,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
26,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,11,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
46,admin.,married,high.school,no,yes,yes,cellular,may,fri,80,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
41,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,232,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
34,technician,single,professional.course,no,yes,no,cellular,may,fri,8,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
56,entrepreneur,married,university.degree,no,yes,yes,cellular,may,fri,536,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
30,technician,single,high.school,no,yes,yes,cellular,may,fri,124,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
32,technician,single,professional.course,no,yes,no,cellular,may,fri,212,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
33,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,134,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
25,services,single,high.school,no,no,no,cellular,may,fri,21,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
23,admin.,single,high.school,no,no,no,cellular,may,fri,13,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
60,retired,divorced,high.school,unknown,no,no,cellular,may,fri,781,4,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1,
26,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,136,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
31,admin.,single,basic.9y,no,yes,yes,cellular,may,fri,156,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
43,entrepreneur,married,professional.course,no,no,no,cellular,may,fri,233,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
47,technician,divorced,university.degree,no,no,no,cellular,may,fri,306,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
23,technician,single,high.school,no,yes,no,cellular,may,fri,16,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
41,admin.,single,high.school,no,yes,no,cellular,may,fri,333,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
34,admin.,single,university.degree,no,no,no,cellular,may,fri,101,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
47,blue-collar,married,high.school,no,yes,no,cellular,may,fri,934,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
32,technician,single,professional.course,no,no,no,cellular,may,fri,53,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
57,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,432,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
34,management,divorced,unknown,no,yes,no,cellular,may,fri,200,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
33,entrepreneur,married,university.degree,no,yes,no,cellular,may,fri,204,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
34,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,149,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
35,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,fri,439,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
41,management,married,unknown,no,yes,no,cellular,may,fri,163,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
42,self-employed,married,professional.course,unknown,no,no,cellular,may,fri,385,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
41,unemployed,married,professional.course,no,yes,no,telephone,may,mon,33,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
50,housemaid,married,basic.9y,no,yes,no,cellular,may,mon,126,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
38,technician,single,professional.course,no,yes,no,telephone,may,mon,15,7,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
42,technician,single,university.degree,no,no,no,cellular,may,mon,45,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
41,admin.,single,high.school,no,no,no,cellular,may,mon,722,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
45,blue-collar,single,high.school,unknown,no,no,cellular,may,mon,9,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
49,blue-collar,divorced,professional.course,no,yes,no,cellular,may,mon,11,10,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
38,admin.,single,university.degree,no,yes,yes,telephone,may,mon,193,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
45,blue-collar,single,high.school,unknown,yes,no,cellular,may,mon,98,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
27,services,single,university.degree,no,yes,yes,cellular,may,mon,22,6,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
46,admin.,divorced,basic.6y,no,no,no,cellular,may,mon,7,7,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
36,admin.,married,high.school,unknown,yes,yes,cellular,may,mon,264,1,10,1,success,-1.8,92.893,-46.2,1.244,5099.1,
44,technician,married,university.degree,no,no,no,cellular,may,mon,30,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
30,admin.,married,basic.9y,no,yes,yes,cellular,may,mon,97,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
32,blue-collar,married,professional.course,no,yes,no,cellular,may,mon,333,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
46,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,410,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
44,admin.,married,basic.6y,no,no,no,cellular,may,mon,217,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
39,admin.,single,professional.course,no,yes,no,cellular,may,mon,97,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
52,admin.,married,high.school,no,yes,no,cellular,may,mon,17,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
52,blue-collar,married,basic.9y,unknown,no,no,cellular,may,mon,248,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
41,admin.,divorced,high.school,no,yes,no,cellular,may,mon,63,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
24,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,297,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
30,technician,single,university.degree,no,no,no,cellular,may,mon,195,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
29,technician,single,professional.course,no,yes,no,cellular,may,mon,245,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
29,technician,single,professional.course,no,yes,no,cellular,may,mon,487,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
31,admin.,single,high.school,unknown,yes,no,cellular,may,mon,309,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
25,student,single,high.school,no,no,no,telephone,may,mon,11,6,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
27,services,single,university.degree,no,yes,yes,cellular,may,mon,33,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
36,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,156,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
43,services,divorced,high.school,no,yes,no,cellular,may,mon,55,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
39,entrepreneur,married,university.degree,unknown,yes,no,cellular,may,mon,98,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
31,blue-collar,married,high.school,no,no,no,cellular,may,mon,128,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
38,admin.,single,university.degree,no,yes,no,cellular,may,mon,98,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
50,admin.,divorced,basic.4y,no,yes,no,cellular,may,mon,8,11,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
47,services,married,high.school,no,no,no,cellular,may,mon,261,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
32,self-employed,married,university.degree,no,no,yes,cellular,may,mon,133,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
44,unemployed,divorced,basic.6y,no,no,no,cellular,may,mon,208,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
39,self-employed,divorced,university.degree,no,no,no,cellular,may,mon,140,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
29,admin.,married,university.degree,no,yes,no,cellular,may,mon,167,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
42,technician,single,university.degree,no,no,yes,cellular,may,mon,9,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
46,technician,divorced,professional.course,no,yes,no,cellular,may,mon,431,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
30,admin.,single,university.degree,no,yes,no,cellular,may,mon,114,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
30,services,single,high.school,no,no,no,cellular,may,mon,111,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
44,management,single,high.school,no,no,no,cellular,may,mon,184,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
30,technician,single,university.degree,no,yes,no,cellular,may,mon,177,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
35,admin.,divorced,high.school,no,yes,no,cellular,may,mon,163,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
48,services,married,high.school,no,yes,no,cellular,may,mon,113,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
40,admin.,single,high.school,no,yes,no,cellular,may,mon,24,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
41,unemployed,married,professional.course,no,no,no,cellular,may,mon,276,4,10,1,success,-1.8,92.893,-46.2,1.244,5099.1,
38,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,mon,178,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
34,admin.,married,university.degree,no,no,yes,cellular,may,mon,73,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
37,admin.,divorced,university.degree,unknown,yes,no,cellular,may,mon,230,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
37,admin.,divorced,university.degree,unknown,yes,no,cellular,may,mon,442,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
32,management,single,university.degree,unknown,yes,no,cellular,may,mon,61,4,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
37,self-employed,single,basic.4y,no,yes,no,cellular,may,mon,180,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
37,services,married,professional.course,no,no,no,cellular,may,mon,336,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
32,blue-collar,divorced,basic.4y,no,no,no,cellular,may,mon,827,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
39,admin.,single,university.degree,no,yes,yes,cellular,may,mon,9,4,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
36,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,227,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
34,admin.,married,university.degree,no,yes,no,cellular,may,mon,74,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
36,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,mon,1027,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
43,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,221,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
24,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,61,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
28,services,divorced,high.school,no,yes,no,cellular,may,mon,217,4,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,
